x,y
1.0,1.001297459216948
2.0,1.0026049564173576
3.0,1.0039225430199352
4.0,1.005250271028375
5.0,1.0065881930370695
6.0,1.0079363622369035
7.0,1.0092948324211348
8.0,1.01066365799136
9.0,1.0120428939635708
10.0,1.0134325959743002
11.0,1.014832820286856
12.0,1.016243623797651
13.0,1.0176650640426257
14.0,1.0190971992037616
15.0,1.0205400881156999
16.0,1.021993790272447
17.0,1.0234583658341896
18.0,1.0249338756342035
19.0,1.0264203811858668
20.0,1.027917944689779
21.0,1.029426629040982
22.0,1.0309464978362903
23.0,1.0324776153817292
24.0,1.0340200467000829
25.0,1.035573857538555
26.0,1.0371391143765427
27.0,1.038715884433525
28.0,1.0403042356770704
29.0,1.041904236830962
30.0,1.043515957383442
31.0,1.0451394675955832
32.0,1.0467748385097797
33.0,1.0484221419583688
34.0,1.050081450572377
35.0,1.0517528377904022
36.0,1.0534363778676208
37.0,1.055132145884938
38.0,1.0568402177582674
39.0,1.058560670247954
40.0,1.0602935809683371
41.0,1.062039028397457
42.0,1.063797091886905
43.0,1.0655678516718268
44.0,1.0673513888810702
45.0,1.0691477855474887
46.0,1.0709571246184009
47.0,1.0727794899662073
48.0,1.074614966399166
49.0,1.0764636396723328
50.0,1.078325596498667
51.0,1.0802009245603057
52.0,1.0820897125200064
53.0,1.0839920500327695
54.0,1.085908027757631
55.0,1.087837737369639
56.0,1.0897812715720123
57.0,1.0917387241084842
58.0,1.0937101897758335
59.0,1.0956957644366114
60.0,1.097695545032061
61.0,1.0997096295952333
62.0,1.1017381172643104
63.0,1.1037811082961289
64.0,1.1058387040799138
65.0,1.1079110071512255
66.0,1.1099981212061203
67.0,1.112100151115533
68.0,1.1142172029398805
69.0,1.1163493839438925
70.0,1.118496802611675
71.0,1.1206595686620064
72.0,1.1228377930638724
73.0,1.1250315880522475
74.0,1.1272410671441166
75.0,1.1294663451547562
76.0,1.1317075382142647
77.0,1.1339647637843562
78.0,1.1362381406754178
79.0,1.1385277890638372
80.0,1.140833830509604
81.0,1.143156387974187
82.0,1.1454955858387015
83.0,1.1478515499223574
84.0,1.1502244075012071
85.0,1.152614287327191
86.0,1.1550213196474834
87.0,1.1574456362241528
88.0,1.1598873703541355
89.0,1.1623466568895278
90.0,1.1648236322582093
91.0,1.167318434484792
92.0,1.169831203211913
93.0,1.172362079721869
94.0,1.1749112069585999
95.0,1.1774787295500324
96.0,1.180064793830783
97.0,1.1826695478652338
98.0,1.18529314147098
99.0,1.1879357262426653
100.0,1.1905974555762078
101.0,1.1932784846934148
102.0,1.195978970667011
103.0,1.1986990724460747
104.0,1.2014389508818926
105.0,1.2041987687542417
106.0,1.2069786907981084
107.0,1.2097788837308443
108.0,1.2125995162797791
109.0,1.21544075921029
110.0,1.2183027853543367
111.0,1.221185769639475
112.0,1.2240898891183551
113.0,1.227015322998712
114.0,1.229962252673861
115.0,1.2329308617537047
116.0,1.2359213360962604
117.0,1.2389338638397234
118.0,1.2419686354350663
119.0,1.2450258436791946
120.0,1.2481056837486606
121.0,1.2512083532339542
122.0,1.2543340521743713
123.0,1.2574829830934817
124.0,1.2606553510351997
125.0,1.263851363600471
126.0,1.2670712309845886
127.0,1.2703151660151524
128.0,1.2735833841906736
129.0,1.2768761037198513
130.0,1.2801935455615217
131.0,1.2835359334653
132.0,1.2869034940129245
133.0,1.2902964566603161
134.0,1.293715053780372
135.0,1.2971595207064988
136.0,1.3006300957769046
137.0,1.30412702037967
138.0,1.3076505389985975
139.0,1.311200899259871
140.0,1.314778351979528
141.0,1.318383151211769
142.0,1.322015554298115
143.0,1.3256758219174314
144.0,1.3293642181368324
145.0,1.333081010463488
146.0,1.3368264698973469
147.0,1.3406008709847903
148.0,1.3444044918732423
149.0,1.3482376143667496
150.0,1.3521005239825483
151.0,1.3559935100086422
152.0,1.3599168655624065
153.0,1.3638708876502394
154.0,1.3678558772282814
155.0,1.3718721392642252
156.0,1.3759199828002286
157.0,1.379999721016964
158.0,1.3841116712988182
159.0,1.3882561553002633
160.0,1.392433499013432
161.0,1.3966440328369012
162.0,1.4008880916457336
163.0,1.405166014862774
164.0,1.409478146531243
165.0,1.413824835388647
166.0,1.4182064349420265
167.0,1.4226233035445786
168.0,1.427075804473663
169.0,1.4315643060102363
170.0,1.4360891815197283
171.0,1.4406508095343975
172.0,1.4452495738371829
173.0,1.4498858635470921
174.0,1.4545600732061503
175.0,1.4592726028679326
176.0,1.4640238581877223
177.0,1.4688142505143145
178.0,1.473644196983508
179.0,1.4785141206132977
180.0,1.4834244504008254
181.0,1.488375621421097
182.0,1.493368074927514
183.0,1.4984022584542496
184.0,1.5034786259204982
185.0,1.5085976377366404
186.0,1.5137597609123539
187.0,1.5189654691667045
188.0,1.5242152430402578
189.0,1.529509570009244
190.0,1.534848944601815
191.0,1.5402338685164274
192.0,1.5456648507423958
193.0,1.5511424076826459
194.0,1.5566670632787143
195.0,1.5622393491380284
196.0,1.5678598046635066
197.0,1.5735289771855197
198.0,1.5792474220962558
199.0,1.5850157029865208
200.0,1.5908343917850254
201.0,1.5967040689001915
202.0,1.6026253233645218
203.0,1.6085987529815777
204.0,1.6146249644755977
205.0,1.6207045736438068
206.0,1.626838205511452
207.0,1.6330264944896116
208.0,1.639270084535811
209.0,1.6455696293174962
210.0,1.6519257923783957
211.0,1.658339247307824
212.0,1.664810677912953
213.0,1.6713407783941017
214.0,1.6779302535230807
215.0,1.6845798188246288
216.0,1.6912902007609836
217.0,1.6980621369196174
218.0,1.7048963762041784
219.0,1.7117936790286792
220.0,1.7187548175149483
221.0,1.7257805756934013
222.0,1.7328717497071402
223.0,1.740029148019429
224.0,1.7472535916245577
225.0,1.7545459142621334
226.0,1.7619069626348112
227.0,1.769337596629493
228.0,1.7768386895420092
229.0,1.7844111283052961
230.0,1.792055813721085
231.0,1.7997736606951054
232.0,1.807565598475817
233.0,1.8154325708966546
234.0,1.823375536621794
235.0,1.8313954693954269
236.0,1.8394933582945217
237.0,1.8476702079850615
238.0,1.8559270389817208
239.0,1.8642648879109538
240.0,1.8726848077774483
241.0,1.8811878682339025
242.0,1.8897751558540559
243.0,1.8984477744089185
244.0,1.9072068451461124
245.0,1.9160535070722458
246.0,1.924988917238211
247.0,1.934014251027306
248.0,1.9431307024460482
249.0,1.952339484417541
250.0,1.9616418290772426
251.0,1.9710389880709727
252.0,1.9805322328549544
253.0,1.9901228549977037
254.0,1.999812166483531
255.0,2.0096015000174057
256.0,2.0194922093309264
257.0,2.0294856694890906
258.0,2.0395832771975506
259.0,2.049786451110013
260.0,2.0600966321353913
261.0,2.0705152837443204
262.0,2.081043892274578
263.0,2.091683967234944
264.0,2.1024370416069758
265.0,2.113304672144142
266.0,2.1242884396677275
267.0,2.1353899493588404
268.0,2.1466108310458423
269.0,2.1579527394864453
270.0,2.169417354643673
271.0,2.1810063819548176
272.0,2.1927215525924626
273.0,2.204564623716582
274.0,2.216537378716633
275.0,2.2286416274425176
276.0,2.240879206423152
277.0,2.2532519790713703
278.0,2.265761835873716
279.0,2.278410694563644
280.0,2.291200500276508
281.0,2.3041332256846117
282.0,2.317210871110498
283.0,2.330435464616492
284.0,2.343809062068419
285.0,2.357333747171242
286.0,2.3710116314742455
287.0,2.3848448543432013
288.0,2.3988355828968158
289.0,2.412986011904554
290.0,2.4272983636427554
291.0,2.4417748877057606
292.0,2.4564178607685467
293.0,2.471229586297152
294.0,2.4862123942029255
295.0,2.501368640436386
296.0,2.516700706516206
297.0,2.532210998988586
298.0,2.547901948811911
299.0,2.563776010661358
300.0,2.5798356621477314
301.0,2.5960834029444726
302.0,2.6125217538164107
303.0,2.62915325554347
304.0,2.645980467732069
305.0,2.6630059675066096
306.0,2.680232348072918
307.0,2.6976622171450644
308.0,2.71529819522651
309.0,2.733142913735958
310.0,2.751199012967781
311.0,2.769469139876308
312.0,2.787955945672657
313.0,2.8066620832221947
314.0,2.825590204230023
315.0,2.8447429562012614
316.0,2.8641229791621554
317.0,2.8837329021273446
318.0,2.903575339297856
319.0,2.9236528859736355
320.0,2.9439681141635967
321.0,2.96452356787542
322.0,2.985321758066397
323.0,3.0063651572358863
324.0,3.0276561936389546
325.0,3.049197245100009
326.0,3.0709906324042975
327.0,3.093038612244244
328.0,3.1153433696968085
329.0,3.137907010207067
330.0,3.1607315510525043
331.0,3.1838189122615885
332.0,3.207170906959488
333.0,3.230789231113078
334.0,3.254675452646677
335.0,3.278830999899452
336.0,3.3032571493949177
337.0,3.3279550128926014
338.0,3.3529255236917566
339.0,3.378169422156926
340.0,3.40368724043531
341.0,3.429479286336238
342.0,3.4555456263436604
343.0,3.481886067733454
344.0,3.5085001397685267
345.0,3.535387073946343
346.0,3.5625457832753997
347.0,3.589974840559645
348.0,3.6176724556728552
349.0,3.6456364518083366
350.0,3.673864240693618
351.0,3.702352796764504
352.0,3.7310986302984497
353.0,3.760097759513615
354.0,3.789345681647164
355.0,3.818837343034617
356.0,3.848567108221279
357.0,3.878528728147086
358.0,3.9087153074576357
359.0,3.939119271006984
360.0,3.969732329631601
361.0,4.000545445290304
362.0,4.031548795681621
363.0,4.06273173846807
364.0,4.094082775256394
365.0,4.12558951550361
366.0,4.157238640541023
367.0,4.189015867931964
368.0,4.2209059164037726
369.0,4.252892471620474
370.0,4.284958153089566
371.0,4.3170844825237324
372.0,4.349251854006627
373.0,4.38143950633988
374.0,4.4136254979766925
375.0,4.445786684974627
376.0,4.477898702426513
377.0,4.509935949852911
378.0,4.541871581061608
379.0,4.573677498998969
380.0,4.605324356132949
381.0,4.636781560918515
382.0,4.668017290901197
383.0,4.698998513013282
384.0,4.729691011608659
385.0,4.760059424765471
386.0,4.790067289359803
387.0,4.819677095377789
388.0,4.8488503498868525
389.0,4.877547651028802
390.0,4.905728772327699
391.0,4.933352757523188
392.0,4.960378026045919
393.0,4.986762489145045
394.0,5.012463676560018
395.0,5.037438873499994
396.0,5.061645267555965
397.0,5.085040105024154
398.0,5.107580855966967
399.0,5.129225387181205
400.0,5.149932142086011
401.0,5.1696603263873016
402.0,5.188370098225004
403.0,5.206022761367521
404.0,5.222580959888146
405.0,5.238008872644288
406.0,5.252272405785832
407.0,5.265339381447316
408.0,5.2771797207325175
409.0,5.287765619082607
410.0,5.297071712131887
411.0,5.305075230200016
