x,y,z
0.0,0.1,5.458930599401877e-13
0.0,0.14900000000000002,2.6679324863680405e-13
0.0,0.198,4.766454530769655e-13
0.0,0.24700000000000003,4.860925314172119e-13
0.0,0.29600000000000004,4.985134953442651e-13
0.0,0.345,4.1326987191795356e-13
0.0,0.394,3.7459827500226925e-13
0.0,0.44300000000000006,2.961730596062301e-13
0.0,0.492,3.8377089926743547e-16
0.0,0.541,3.5460153386911603e-15
0.0,0.59,1.3510818181973545e-14
0.0,0.639,3.0139391486180934e-14
0.0,0.6880000000000001,2.7066985387061607e-14
0.0,0.737,1.116367127030318e-14
0.0,0.786,2.2147101956914567e-15
0.0,0.835,1.1331498067738852e-15
0.0,0.884,3.0649935940596575e-13
0.0,0.933,3.447618513491322e-13
0.0,0.982,4.1010547038264553e-13
0.0,1.0310000000000001,4.3933727701682624e-13
0.0,1.08,5.006729298229608e-13
0.0,1.1290000000000002,5.227723202528353e-13
0.0,1.1780000000000002,5.441703046513729e-13
0.0,1.227,6.45463647779121e-13
0.0,1.2760000000000002,6.121909391332931e-13
0.0,1.3250000000000002,4.820628573464145e-13
0.0,1.374,4.96772677241928e-13
0.0,1.423,6.114505341388514e-13
0.0,1.4720000000000002,6.316507629947251e-13
0.0,1.5210000000000001,2.6846202293965077e-13
0.0,1.57,2.9271854265879903e-13
0.0,1.6190000000000002,3.282160206056974e-13
0.0,1.6680000000000001,4.900525024126302e-13
0.0,1.717,6.856886473987995e-13
0.0,1.7660000000000002,9.290019642644747e-13
0.0,1.8150000000000002,1.1444941031615157e-12
0.0,1.864,1.3586915537894002e-12
0.0,1.9130000000000003,1.5482444739149453e-12
0.0,1.9620000000000002,1.722339151457227e-12
0.0,2.011,1.8251215945559115e-12
0.0,2.06,1.9180504819349718e-12
0.0,2.109,1.96474128421298e-12
0.0,2.1580000000000004,1.9801572597279364e-12
0.0,2.2070000000000003,1.9691176096425876e-12
0.0,2.2560000000000002,1.906584275390051e-12
0.0,2.305,1.8434455641445127e-12
0.0,2.354,1.7532403234177274e-12
0.0,2.403,1.6406428706435014e-12
0.0,2.4520000000000004,1.5345949236729168e-12
0.0,2.5010000000000003,1.4196125308899378e-12
0.0,2.5500000000000003,1.3134142679463502e-12
0.0,2.599,1.2122837397071664e-12
0.0,2.648,1.120556842243067e-12
0.0,2.697,1.0319315105549976e-12
0.0,2.746,9.45002453647043e-13
0.0,2.7950000000000004,8.93929297115927e-13
0.0,2.8440000000000003,8.698466644588687e-13
0.0,2.8930000000000002,8.481595478300699e-13
0.0,2.942,8.131146127053825e-13
0.0,2.991,8.306919965063206e-13
0.0,3.04,8.531950757223593e-13
0.0,3.0890000000000004,8.654074762251377e-13
0.0,3.1380000000000003,8.774041693313062e-13
0.0,3.1870000000000003,8.845951140502728e-13
0.0,3.236,8.923471700914466e-13
0.0,3.285,9.191127943094381e-13
0.0,3.334,9.172547681327289e-13
0.0,3.383,9.047102481701122e-13
0.0,3.4320000000000004,8.187203482808813e-13
0.0,3.4810000000000003,8.301442273388452e-13
0.0,3.5300000000000002,8.190190972058185e-13
0.0,3.579,8.288377032079889e-13
0.0,3.628,8.347039955615125e-13
0.0,3.677,8.15105596261072e-13
0.0,3.7260000000000004,8.367905275129093e-13
0.0,3.7750000000000004,8.481041183872618e-13
0.0,3.8240000000000003,8.468164633417959e-13
0.0,3.873,8.522426338200711e-13
0.0,3.922,8.616431318202986e-13
0.0,3.971,8.352252149155879e-13
0.0,4.02,8.414885944083696e-13
0.0,4.069,8.48946105192094e-13
0.0,4.117999999999999,8.421441662340111e-13
0.0,4.167,8.402769733831038e-13
0.0,4.216,8.524398123828901e-13
0.0,4.265,8.62161497353929e-13
0.0,4.314,8.415018306600595e-13
0.0,4.3629999999999995,8.450160697205054e-13
0.0,4.412,8.413920303085382e-13
0.0,4.460999999999999,8.401304360206457e-13
0.0,4.51,8.489713530920774e-13
0.0,4.559,8.431570930533791e-13
0.0,4.608,8.34600744095987e-13
0.0,4.657,8.565102858274396e-13
0.0,4.7059999999999995,8.486420655662753e-13
0.0,4.755,8.450029519460696e-13
0.0,4.804,8.597231312908139e-13
0.0,4.853,8.183350528757915e-13
0.0,4.902,8.316962888474111e-13
0.0,4.951,8.340519109863134e-13
