x,y
0.01,0.00030709087623897595
0.010045203415369162,0.000307119224547004
0.010090817356205853,0.00030714787757569166
0.010136847440446023,0.0003071768401214295
0.010183299389002037,0.000307206117079494
0.010230179028132993,0.0003072357134465933
0.010277492291880783,0.00030726563432380315
0.010325245224574085,0.00030729588491882357
0.010373443983402493,0.00030732647054893203
0.010422094841063056,0.0003073573966437871
0.010471204188481678,0.00030738866874826983
0.010520778537611786,0.00030742029252588013
0.0105708245243129,0.00030745227376137506
0.01062134891131174,0.00030748461836431235
0.01067235859124867,0.000307517332372171
0.010723860589812338,0.0003075504219540274
0.010775862068965523,0.0003075838934135449
0.010828370330265302,0.000307617753193548
0.010881392818280745,0.00030765200787886136
0.010934937124111543,0.0003076866642004537
0.010989010989010995,0.0003077217290399497
0.01104362230811707,0.00030775720943309026
0.011098779134295236,0.0003077931125745521
0.011154489682097053,0.00030782944582163316
0.011210762331838573,0.00030786621669986233
0.011267605633802826,0.00030790343290668814
0.011325028312570791,0.0003079411023172358
0.011383039271485497,0.00030797923298850186
0.011441647597254015,0.0003080178331651608
0.011500862564692363,0.000308056911284832
0.011560693641618509,0.00030809647598336714
0.011621150493898908,0.000308136536101003
0.011682242990654217,0.0003081771006880475
0.011743981209630078,0.00030821817901114247
0.011806375442739093,0.00030825978055962645
0.01186943620178043,0.00030830191505210486
0.01193317422434369,0.000308344592443277
0.011997600479904034,0.00030838782293117755
0.012062726176115817,0.0003084316169642237
0.012128562765312326,0.0003084759852490572
0.01219512195121953,0.00030852093875826633
0.012262415695892108,0.00030856648873840676
0.012330456226880412,0.0003086126467189205
0.01239925604463734,0.000308659424520333
0.012468827930174583,0.0003087068342637449
0.012539184952978077,0.0003087548883799263
0.012610340479192959,0.0003088035996192164
0.012682308180088798,0.00030885298106190606
0.01275510204081635,0.00030890304612812846
0.01282873636946763,0.0003089538085895115
0.012903225806451637,0.00030900528257983784
0.012978585334198597,0.00030905748260711807
0.013054830287206292,0.00030911042356593913
0.013131976362442574,0.00030916412074990124
0.013210039630118917,0.0003092185898648639
0.013289036544850526,0.00030927384704262483
0.01336898395721928,0.0003093299088551359
0.013449899125756587,0.0003093867923293812
0.013531799729364035,0.00030944451496296233
0.013614703880190636,0.00030950309473928064
0.013698630136986334,0.00030956255014546433
0.01378359751895248,0.0003096229001885054
0.01386962552011099,0.00030968416441421153
0.013956734124214968,0.00030974636292526223
0.014044943820224755,0.00030980951640124086
0.014134275618374595,0.00030987364611887656
0.014224751066856368,0.0003099387739733552
0.014316392269148213,0.0003100049225000576
0.01440922190201733,0.00031007211489852586
0.014503263234227742,0.0003101403750551466
0.014598540145985444,0.00031020972756988106
0.014695077149155076,0.0003102801977808052
0.014792899408284068,0.0003103518117927
0.014892032762472123,0.00031042459650514845
0.014992503748125984,0.000310498579641801
0.015094339622641558,0.00031057378978241386
0.015197568389057801,0.00031065025639450593
0.015302218821729201,0.0003107280098679693
0.015408320493066308,0.00031080708155011396
0.015515903801396485,0.0003108875037829914
0.015625000000000056,0.00031096930994217845
0.01573564122738007,0.00031105253447763265
0.015847860538827318,0.0003111372129557424
0.01596169193934563,0.00031122338210422956
0.016077170418006492,0.0003113110798588706
0.01619433198380573,0.0003114003454119673
