x,y,label
0.1,-5.2301027028966995e-06,a
0.14900000000000002,-6.833620613211355e-06,a
0.198,-9.236097866710535e-06,a
0.24700000000000003,-9.963743373003764e-06,a
0.29600000000000004,5.205461105772802e-07,a
0.345,-4.273022168599372e-07,a
0.394,-6.112891132170617e-07,a
0.44300000000000006,-1.513943105713178e-06,a
0.492,-2.5103937374981733e-06,a
0.541,-3.0299211572493157e-06,a
0.59,-4.92466160231797e-06,a
0.639,-5.510305662842496e-06,a
0.6880000000000001,-6.742665870251852e-06,a
0.737,-1.2239213213666167e-05,a
0.786,-9.12394698877883e-06,a
0.835,-1.0201167474133133e-05,a
0.884,-1.1122001779148571e-05,a
0.933,-1.1919380718941608e-05,a
0.982,-1.6746077551324512e-05,a
1.0310000000000001,-1.7428016640300137e-05,a
1.08,-1.7939265394409376e-05,a
1.1290000000000002,-1.389764786924319e-05,a
1.1780000000000002,-1.8606654699632186e-05,a
1.227,-1.8763634246299343e-05,a
1.2760000000000002,-1.4153874563244129e-05,a
1.3250000000000002,-1.8796958715816547e-05,a
1.374,-1.8705574088881405e-05,a
1.423,-1.8512405829437806e-05,a
1.4720000000000002,-1.3338328382350717e-05,a
1.5210000000000001,-1.7984471547563552e-05,a
1.57,-1.8348459339581624e-05,a
1.6190000000000002,-1.795398766081535e-05,a
1.6680000000000001,-1.7529177035471855e-05,a
1.717,-1.712442494408717e-05,a
1.7660000000000002,-1.6648397993590525e-05,a
1.8150000000000002,-1.6144751443139538e-05,a
1.864,-1.5652516740710665e-05,a
1.9130000000000003,-1.5139234612313035e-05,a
1.9620000000000002,-1.46828223880624e-05,a
2.011,-1.4174573262720758e-05,a
2.06,-1.3651721477006551e-05,a
2.109,-1.864348155149187e-05,a
2.1580000000000004,-1.2716826554223792e-05,a
2.2070000000000003,-1.2221571031353906e-05,a
2.2560000000000002,-1.171654616120843e-05,a
2.305,-1.1321214156839732e-05,a
2.354,-1.6858384722054365e-05,a
2.403,-1.0355256329738771e-05,a
2.4520000000000004,-1.604546821235009e-05,a
2.5010000000000003,-1.5596125849073883e-05,a
2.5500000000000003,-1.5160245571091413e-05,a
2.599,-1.4847817327537371e-05,a
2.648,-8.231977406389368e-06,a
2.697,-1.3928258399353854e-05,a
2.746,-1.364008396800842e-05,a
2.7950000000000004,-7.55371374558389e-06,a
2.8440000000000003,-7.180187251251691e-06,a
2.8930000000000002,-1.2504410397046195e-05,a
2.942,-1.2149676233461082e-05,a
2.991,-6.058798109956354e-06,a
3.04,-5.696698836002434e-06,a
3.0890000000000004,-5.4903642316833645e-06,a
3.1380000000000003,-5.1524001085240245e-06,a
3.1870000000000003,-1.061905823036835e-05,a
3.236,-1.0313096479960815e-05,a
3.285,-1.0499605566122172e-05,a
3.334,-1.0207979203827322e-05,a
3.383,-3.6204661614663847e-06,a
3.4320000000000004,-9.31896688508016e-06,a
3.4810000000000003,-9.372352281503127e-06,a
3.5300000000000002,-2.934453363898082e-06,a
3.579,-8.853718530155152e-06,a
3.628,-2.4264924190775528e-06,a
3.677,-8.367079054077964e-06,a
3.7260000000000004,-1.9345937660453227e-06,a
3.7750000000000004,-8.03465944801407e-06,a
3.8240000000000003,-1.4871304137992203e-06,a
3.873,-7.592297578087881e-06,a
3.922,-1.4628908328873091e-06,a
3.971,-7.175948505425134e-06,a
4.02,-6.9788506333323674e-06,a
4.069,-8.489202095729453e-07,a
4.117999999999999,-6.584522067823451e-06,a
4.167,-6.404676791638142e-06,a
4.216,-2.7383376777212476e-07,a
4.265,-6.17575947797766e-06,a
4.314,-6.011990065141193e-06,a
4.3629999999999995,-5.706134769356552e-06,a
4.412,4.388846748387687e-07,a
4.460999999999999,-5.518395089887385e-06,a
4.51,-5.3604795846318165e-06,a
4.559,-5.219049731441938e-06,a
4.608,-5.069608430968708e-06,a
4.657,1.065018228010861e-06,a
4.7059999999999995,-4.998316301643713e-06,a
4.755,-4.639348834836743e-06,a
4.804,-4.505321753944802e-06,a
4.853,-4.374848532953668e-06,a
4.902,-4.247807044610585e-06,a
4.951,1.9017950476929446e-06,a
