x,y,z
0.0,0.1,0.4127336927504578
0.0,0.14900000000000002,0.4118352864803892
0.0,0.198,0.4110669142099931
0.0,0.24700000000000003,0.41042464589947075
0.0,0.29600000000000004,0.4098894942127368
0.0,0.345,0.40945570852628627
0.0,0.394,0.40911447713741667
0.0,0.44300000000000006,0.40884927077073513
0.0,0.492,0.4086587213962298
0.0,0.541,0.4085259884303637
0.0,0.59,0.4084502605927134
0.0,0.639,0.4084206947834234
0.0,0.6880000000000001,0.40842801155839975
0.0,0.737,0.4084691776416751
0.0,0.786,0.40853892829757277
0.0,0.835,0.4086325798222062
0.0,0.884,0.4087460320197144
0.0,0.933,0.4088730271634699
0.0,0.982,0.40901321393853807
0.0,1.0310000000000001,0.40916392069924673
0.0,1.08,0.40932283652901874
0.0,1.1290000000000002,0.4094855289455149
0.0,1.1780000000000002,0.4096552043209808
0.0,1.227,0.40982561643562965
0.0,1.2760000000000002,0.4099980368072159
0.0,1.3250000000000002,0.4101714551297709
0.0,1.374,0.41034505592609416
0.0,1.423,0.4105156620083559
0.0,1.4720000000000002,0.41068522256602025
0.0,1.5210000000000001,0.41085558860696636
0.0,1.57,0.41102162366610456
0.0,1.6190000000000002,0.41118540409854387
0.0,1.6680000000000001,0.4113443939254604
0.0,1.717,0.4115029914861872
0.0,1.7660000000000002,0.41165876915712674
0.0,1.8150000000000002,0.41180934423446486
0.0,1.864,0.41195914797108124
0.0,1.9130000000000003,0.4121036656981198
0.0,1.9620000000000002,0.41224514656582323
0.0,2.011,0.4123835475407741
0.0,2.06,0.4125188764571396
0.0,2.109,0.41265115285608567
0.0,2.1580000000000004,0.4127804077168467
0.0,2.2070000000000003,0.41290668052070756
0.0,2.2560000000000002,0.41302835158346707
0.0,2.305,0.41314849535350884
0.0,2.354,0.41326613877527185
0.0,2.403,0.4133790740881321
0.0,2.4520000000000004,0.4134912599042765
0.0,2.5010000000000003,0.41359889522304494
0.0,2.5500000000000003,0.4137058766165585
0.0,2.599,0.413808468415008
0.0,2.648,0.4139086427832723
0.0,2.697,0.41400831087912304
0.0,2.746,0.4141038281048608
0.0,2.7950000000000004,0.4141971201618476
0.0,2.8440000000000003,0.4142882477847708
0.0,2.8930000000000002,0.4143772713699628
0.0,2.942,0.41446425281894456
0.0,2.991,0.41454924943140453
0.0,3.04,0.4146322911718569
0.0,3.0890000000000004,0.41471348837116717
0.0,3.1380000000000003,0.41479289454137797
0.0,3.1870000000000003,0.41487050724306024
0.0,3.236,0.4149464080182069
0.0,3.285,0.41502064510796344
0.0,3.334,0.4150932668947881
0.0,3.383,0.4151643199660831
0.0,3.4320000000000004,0.41523385048226213
0.0,3.4810000000000003,0.41530022697446906
0.0,3.5300000000000002,0.41536687746760725
0.0,3.579,0.41543210799091107
0.0,3.628,0.41549598348728595
0.0,3.677,0.4155569048821378
0.0,3.7260000000000004,0.4156182183623119
0.0,3.7750000000000004,0.415678267283308
0.0,3.8240000000000003,0.41573549588386083
0.0,3.873,0.4157931928714305
0.0,3.922,0.4158497252382538
0.0,3.971,0.41590356602730877
0.0,4.02,0.41595794077774795
0.0,4.069,0.4160096753430199
0.0,4.117999999999999,0.41606198986816245
0.0,4.167,0.41611285804867504
0.0,4.216,0.416162093793321
0.0,4.265,0.41621149335837704
0.0,4.314,0.4162584668311595
0.0,4.3629999999999995,0.41630606733706305
0.0,4.412,0.416351303014975
0.0,4.460999999999999,0.4163971976494818
0.0,4.51,0.4164407854866084
0.0,4.559,0.41648505899332505
0.0,4.608,0.4165270860350365
0.0,4.657,0.41656834145686994
0.0,4.7059999999999995,0.41661036561500636
0.0,4.755,0.4166501742101981
0.0,4.804,0.4166907751110748
0.0,4.853,0.4167292114933981
0.0,4.902,0.4167684560483669
0.0,4.951,0.4168056036589579
