x,y,z
0.1,0.1,0.5665739881222787
0.14900000000000002,0.14900000000000002,0.566234975818156
0.198,0.198,0.5659585409986345
0.24700000000000003,0.24700000000000003,0.5657429410804132
0.29600000000000004,0.29600000000000004,0.5655854446459185
0.345,0.345,0.5654825193209536
0.394,0.394,0.5654300360335769
0.44300000000000006,0.44300000000000006,0.5654234720219525
0.492,0.492,0.5654581004293425
0.541,0.541,0.5655291556649533
0.59,0.59,0.5656319698337893
0.639,0.639,0.565762078315522
0.6880000000000001,0.6880000000000001,0.565915295679104
0.737,0.737,0.5660877647939826
0.786,0.786,0.5662759834294729
0.835,0.835,0.566476812729412
0.884,0.884,0.566687471593227
0.933,0.933,0.5669055215217307
0.982,0.982,0.5671288446129342
1.0310000000000001,1.0310000000000001,0.5673556177132095
1.08,1.08,0.5675842847171105
1.1290000000000002,1.1290000000000002,0.5678135285608802
1.1780000000000002,1.1780000000000002,0.5680422439829219
1.227,1.227,0.5682695117631529
1.2760000000000002,1.2760000000000002,0.5684945748678917
1.3250000000000002,1.3250000000000002,0.5687168167335321
1.374,1.374,0.5689357417272067
1.423,1.423,0.569150957773634
1.4720000000000002,1.4720000000000002,0.5693621609827847
1.5210000000000001,1.5210000000000001,0.5695691224887153
1.57,1.57,0.5697716763549744
1.6190000000000002,1.6190000000000002,0.5699697097816763
1.6680000000000001,1.6680000000000001,0.5701631543022871
1.717,1.717,0.5703519783095194
1.7660000000000002,1.7660000000000002,0.5705361806504254
1.8150000000000002,1.8150000000000002,0.5707157851704809
1.864,1.864,0.5708908360654261
1.9130000000000003,1.9130000000000003,0.5710613939489515
1.9620000000000002,1.9620000000000002,0.5712275325148802
2.011,2.011,0.571389335724592
2.06,2.06,0.5715468954445321
2.109,2.109,0.5717003094586086
2.1580000000000004,2.1580000000000004,0.5718496798104705
2.2070000000000003,2.2070000000000003,0.571995111419848
2.2560000000000002,2.2560000000000002,0.572136710932156
2.305,2.305,0.5722745857722393
2.354,2.354,0.5724088433633754
2.403,2.403,0.5725395904906858
2.4520000000000004,2.4520000000000004,0.5726669327848736
2.5010000000000003,2.5010000000000003,0.5727909743119464
2.5500000000000003,2.5500000000000003,0.5729118172434251
2.599,2.599,0.5730295615961338
2.648,2.648,0.573144305046194
2.697,2.697,0.5732561427786571
2.746,2.746,0.5733651673866924
2.7950000000000004,2.7950000000000004,0.5734714688051086
2.8440000000000003,2.8440000000000003,0.5735751342717225
2.8930000000000002,2.8930000000000002,0.5736762483140392
2.942,2.942,0.5737748927543338
2.991,2.991,0.5738711467320692
3.04,3.04,0.573965086737475
3.0890000000000004,3.0890000000000004,0.5740567866571071
3.1380000000000003,3.1380000000000003,0.5741463178264887
3.1870000000000003,3.1870000000000003,0.5742337490895383
3.236,3.236,0.5743191468620032
3.285,3.285,0.5744025751993991
3.334,3.334,0.5744840958661821
3.383,3.383,0.5745637684074185
3.4320000000000004,3.4320000000000004,0.5746416502204829
3.4810000000000003,3.4810000000000003,0.5747177966270294
3.5300000000000002,3.5300000000000002,0.5747922609446601
3.579,3.579,0.574865094558215
3.628,3.628,0.5749363469891167
3.677,3.677,0.5750060659640919
3.7260000000000004,3.7260000000000004,0.5750742974820562
3.7750000000000004,3.7750000000000004,0.5751410858793308
3.8240000000000003,3.8240000000000003,0.5752064738930858
3.873,3.873,0.5752705027227718
3.922,3.922,0.5753332120897612
3.971,3.971,0.5753946402948773
4.02,4.02,0.5754548242742099
4.069,4.069,0.5755137996523852
4.117999999999999,4.117999999999999,0.5755716007944465
4.167,4.167,0.5756282608555832
4.216,4.216,0.5756838118288072
4.265,4.265,0.5757382845909724
4.314,4.314,0.5757917089469303
4.3629999999999995,4.3629999999999995,0.5758441136718198
4.412,4.412,0.5758955265517459
4.460999999999999,4.460999999999999,0.5759459744227603
4.51,4.51,0.5759954832082429
4.559,4.559,0.5760440779547858
4.608,4.608,0.5760917828663795
4.657,4.657,0.5761386213375042
4.7059999999999995,4.7059999999999995,0.5761846159846207
4.755,4.755,0.5762297886762666
4.804,4.804,0.5762741605620547
4.853,4.853,0.5763177521004514
4.902,4.902,0.5763605830851485
4.951,4.951,0.5764026726707405
