x,y,z
1.0,100.0,0.7035660701145418
1.99,100.0,0.7044734324668472
2.98,100.0,0.705387727908247
3.9699999999999998,100.0,0.7063088133909962
4.96,100.0,0.7072370877354802
5.95,100.0,0.7081721752258157
6.9399999999999995,100.0,0.7091142967946942
7.93,100.0,0.7100634874759308
8.92,100.0,0.7110198451753509
9.91,100.0,0.7119832167528738
10.9,100.0,0.7129538460802861
11.89,100.0,0.713931577400533
12.879999999999999,100.0,0.714916600887456
13.87,100.0,0.7159089098528766
14.86,100.0,0.7169084445831231
15.85,100.0,0.7179153514196978
16.84,100.0,0.7189296941240042
17.83,100.0,0.7199514210021463
18.82,100.0,0.7209806798517738
19.81,100.0,0.722017387051413
20.8,100.0,0.7230615496667644
21.79,100.0,0.724113491591271
22.78,100.0,0.7251728363607894
23.77,100.0,0.7262399565554593
24.759999999999998,100.0,0.7273148300147466
25.75,100.0,0.7283973885727911
26.74,100.0,0.7294877370536078
27.73,100.0,0.7305859832529255
28.72,100.0,0.7316920890609607
29.71,100.0,0.7328061658608259
30.7,100.0,0.7339281426138825
31.69,100.0,0.7350581171708072
32.68,100.0,0.7361962584689046
33.67,100.0,0.7373424150344993
34.66,100.0,0.7384968492699583
35.65,100.0,0.7396594238285162
36.64,100.0,0.7408302774969072
37.63,100.0,0.7420095000216685
38.62,100.0,0.7431969425273584
39.61,100.0,0.744392898017512
40.6,100.0,0.7455972984652474
41.589999999999996,100.0,0.7468101442044563
42.58,100.0,0.7480316221964759
43.57,100.0,0.749261695364307
44.56,100.0,0.7505005375055896
45.55,100.0,0.7517480126648809
46.54,100.0,0.7530043734942686
47.53,100.0,0.7542694650910783
48.519999999999996,100.0,0.755543491408289
49.51,100.0,0.7568264504803738
50.5,100.0,0.7581183695849409
51.49,100.0,0.7594195118034338
52.48,100.0,0.7607296304484219
53.47,100.0,0.762049015016149
54.46,100.0,0.7633777148697657
55.45,100.0,0.7647155078048133
56.44,100.0,0.7660628311640907
57.43,100.0,0.767419635120138
58.42,100.0,0.7687858102645911
59.41,100.0,0.7701615698893796
60.4,100.0,0.7715470337656448
61.39,100.0,0.772942010793385
62.38,100.0,0.7743469293098703
63.37,100.0,0.7757616879902203
64.36,100.0,0.7771862384468693
65.35,100.0,0.7786206898396577
66.34,100.0,0.7800652678093513
67.33,100.0,0.7815199611968207
68.32,100.0,0.7829847458945906
69.31,100.0,0.78445985401057
70.3,100.0,0.7859451838461725
71.29,100.0,0.7874408920720722
72.28,100.0,0.7889471668025125
73.27,100.0,0.7904639076268115
74.26,100.0,0.791991279155113
75.25,100.0,0.7935292580550106
76.24,100.0,0.7950781040338953
77.23,100.0,0.7966377598707021
78.22,100.0,0.798208399922023
79.21,100.0,0.7997898415942609
80.2,100.0,0.8013825359577582
81.19,100.0,0.8029864172093021
82.17999999999999,100.0,0.804601474922999
83.17,100.0,0.8062278183506584
84.16,100.0,0.8078656421709969
85.15,100.0,0.80951497549276
86.14,100.0,0.8111759520038132
87.13,100.0,0.8128485225391302
88.12,100.0,0.814532939761712
89.11,100.0,0.8162291477838286
90.1,100.0,0.8179372526959946
91.09,100.0,0.8196575550977967
92.08,100.0,0.8213898511358346
93.07,100.0,0.8231344481415537
94.06,100.0,0.8248914303162804
95.05,100.0,0.8266606939270869
96.03999999999999,100.0,0.8284425715124871
97.03,100.0,0.8302369821902374
98.02,100.0,0.8320441023871985
99.01,100.0,0.8338641473806071
