x,y
1.0,0.3273159016692395
1.007,0.30646347654531175
1.0139999999999998,0.3068168546971117
1.0209999999999997,0.3032028278366813
1.0279999999999996,0.3166505907942928
1.0349999999999995,0.31790018127432673
1.0419999999999994,0.25339868353645467
1.0489999999999993,0.22162837807314523
1.0559999999999992,0.22168775546124536
1.062999999999999,0.22178614849012843
1.069999999999999,0.22186876280668688
1.0769999999999988,0.22187421512517208
1.0839999999999987,0.22193822731753696
1.0909999999999986,0.22197425294344333
1.0979999999999985,0.22205533334114433
1.1049999999999984,0.2298571413259805
1.1119999999999983,0.22162547406543906
1.1189999999999982,0.19358770080172216
1.1259999999999981,0.19187830793099586
1.132999999999998,0.19196112507258056
1.139999999999998,0.19203983225044846
1.1469999999999978,0.19211851675511638
1.1539999999999977,0.19219717367217268
1.1609999999999976,0.19227580298222408
1.1679999999999975,0.192354404658587
1.1749999999999974,0.19243297864192205
1.1819999999999973,0.19251152491809825
1.1889999999999972,0.19259004344911457
1.195999999999997,0.19266853420236718
1.202999999999997,0.19274699714629523
1.2099999999999969,0.19282543226649645
1.2169999999999968,0.19290492116337646
1.2239999999999966,0.19297769920696792
1.2309999999999965,0.19305605599701306
1.2379999999999964,0.19313437916280068
1.2449999999999963,0.19321392005150415
1.2519999999999962,0.19329217311860508
1.2589999999999961,0.19337270573310952
1.265999999999996,0.19344907845558293
1.272999999999996,0.19352726146772858
1.2799999999999958,0.1936065220446349
1.2869999999999957,0.1936787010117081
1.2939999999999956,0.21645420032208657
1.3009999999999955,0.21664074108922224
1.3079999999999954,0.22164758360722472
1.3149999999999953,0.20664054954685313
1.3219999999999952,0.20674002203124278
1.328999999999995,0.20681743345565975
1.335999999999995,0.20689481651944283
1.3429999999999949,0.20697217119181635
1.3499999999999948,0.2070494974417902
1.3569999999999947,0.2070118630712468
1.3639999999999946,0.20710101691396257
1.3709999999999944,0.20717626249599227
1.3779999999999943,0.2072534730415293
1.3849999999999942,0.20732838907162787
1.3919999999999941,0.20740547827238034
1.398999999999994,0.20748319812684052
1.405999999999994,0.20755757225256855
1.4129999999999938,0.2076346397000237
1.4199999999999937,0.2077116784216023
1.4269999999999936,0.20774420076533104
1.4339999999999935,0.20783992499049217
1.4409999999999934,0.208569933670906
1.4479999999999933,0.20853217384595868
1.4549999999999932,0.20860908202395878
1.461999999999993,0.20868596128880124
1.468999999999993,0.20703142058160032
1.4759999999999929,0.2071199270731546
1.4829999999999928,0.20437704388297864
1.4899999999999927,0.20444531762240567
1.4969999999999926,0.20452277505972632
1.5039999999999925,0.20460160555289206
1.5109999999999923,0.20467828132307403
1.5179999999999922,0.20475593199665412
1.5249999999999921,0.2048325487202413
1.531999999999992,0.20490913715795372
1.538999999999992,0.2049856964041717
1.5459999999999918,0.20506222643021088
1.5529999999999917,0.2051387272068685
1.5599999999999916,0.20521519870542423
1.5669999999999915,0.2052916408972725
1.5739999999999914,0.2053708003308191
1.5809999999999913,0.205436585466781
1.5879999999999912,0.2055120945261619
1.594999999999991,0.20558969200250543
1.601999999999991,0.20566597554340754
1.6089999999999909,0.20577217434547226
1.6159999999999908,0.20584767322385383
1.6229999999999907,0.20592387967609638
1.6299999999999906,0.20600005656748865
1.6369999999999905,0.2060762038672993
