x,y,z
1.0,1.0,1.2688942523651779e-09
1.0,0.99,3.734018791590515e-10
1.0,0.98,1.1658450583306939e-09
1.0,0.97,2.3690311773115367e-10
1.0,0.96,1.925628068401468e-10
1.0,0.95,2.1335569670404358e-10
1.0,0.94,1.095202798281839e-15
1.0,0.9299999999999999,1.2063038146218658e-09
1.0,0.92,2.6542758396256324e-10
1.0,0.91,2.2650986896140655e-11
1.0,0.9,1.4382951706963551e-11
1.0,0.89,3.9820816009130325e-10
1.0,0.88,1.4101705090266989e-09
1.0,0.87,1.1830649280847617e-14
1.0,0.86,1.6473484319777966e-13
1.0,0.85,1.4267418001548325e-13
1.0,0.84,6.393311885014982e-10
1.0,0.83,2.3714374201337736e-16
1.0,0.8200000000000001,1.241133633239932e-14
1.0,0.81,1.5840143722667704e-15
1.0,0.8,1.9447621095720827e-10
1.0,0.79,1.5178401280918205e-10
1.0,0.78,6.206335383118183e-17
1.0,0.77,1.1443916996305594e-16
1.0,0.76,1.6808870316765655e-10
1.0,0.75,5.1234380378323864e-11
1.0,0.74,9.550499576785472e-16
1.0,0.73,2.7165031230426263e-10
1.0,0.72,1.9129270124428483e-10
1.0,0.71,3.510833468576701e-16
1.0,0.7,1.2011634285374419e-09
1.0,0.69,7.822675458833271e-10
1.0,0.6799999999999999,1.299806734051186e-13
1.0,0.6699999999999999,4.307619731748915e-14
1.0,0.6599999999999999,9.813077866773594e-16
1.0,0.6499999999999999,1.0569008315563939e-15
1.0,0.64,1.4252967779868361e-15
1.0,0.63,4.041272810440265e-16
1.0,0.62,7.850462293418876e-17
1.0,0.61,6.43073037666403e-11
1.0,0.6,6.074884161168295e-09
1.0,0.59,1.661184533420731e-14
1.0,0.5800000000000001,1.2412670766236366e-16
1.0,0.5700000000000001,4.4493851024100647e-13
1.0,0.56,1.6653345369377348e-16
1.0,0.55,1.0026641665932502e-15
1.0,0.54,1.6562473657231725e-12
1.0,0.53,3.2307537706549324e-15
1.0,0.52,2.237726045655905e-16
1.0,0.51,2.7755575615628914e-17
1.0,0.5,5.434224391814306e-11
1.0,0.49,5.855045090355223e-16
1.0,0.48,2.7894008272968645e-16
1.0,0.47,4.063879822467878e-13
1.0,0.45999999999999996,3.885780586188048e-16
1.0,0.44999999999999996,2.627415542529412e-12
1.0,0.43999999999999995,6.206335383118183e-17
1.0,0.42999999999999994,2.7755575615628914e-16
1.0,0.42000000000000004,3.3766115072321297e-16
1.0,0.41000000000000003,2.7755575615628914e-16
1.0,0.4,0.0
1.0,0.39,6.206335383118183e-17
1.0,0.38,1.1669691529961634e-12
1.0,0.37,3.065703529144609e-16
1.0,0.36,4.47545209131181e-16
1.0,0.35,3.117091732936266e-13
1.0,0.33999999999999997,1.7554167342883506e-16
1.0,0.32999999999999996,5.551115123125783e-17
1.0,0.31999999999999995,4.803765024056187e-11
1.0,0.30999999999999994,4.640068358645841e-11
1.0,0.29999999999999993,2.220446049250313e-16
1.0,0.29000000000000004,1.1102230246251565e-16
1.0,0.28,2.220446049250313e-16
1.0,0.27,3.4239328901051295e-11
1.0,0.26,5.551115123125783e-17
1.0,0.25,5.003707553108401e-16
1.0,0.24,5.918675276823867e-13
1.0,0.22999999999999998,2.220446049250313e-16
1.0,0.21999999999999997,1.1102230246251565e-16
1.0,0.20999999999999996,1.628192070183734e-11
1.0,0.19999999999999996,1.8728343223876484e-11
1.0,0.18999999999999995,2.7894008272968645e-16
1.0,0.17999999999999994,1.6653345369377348e-16
1.0,0.16999999999999993,1.1278452652078182e-11
1.0,0.16000000000000003,2.7755575615628914e-16
1.0,0.15000000000000002,2.7894008272968645e-16
1.0,0.14,2.220446049250313e-16
1.0,0.13,1.1443916996305594e-16
1.0,0.12,6.905528064980311e-13
1.0,0.10999999999999999,2.237726045655905e-16
1.0,0.09999999999999998,1.1443916996305594e-16
1.0,0.08999999999999997,2.220446049250313e-16
1.0,0.07999999999999996,3.6188843062238402e-16
1.0,0.06999999999999995,3.3422138886441676e-16
1.0,0.05999999999999994,6.206335383118183e-17
1.0,0.04999999999999993,3.6296857766270025e-13
1.0,0.040000000000000036,2.7755575615628914e-16
1.0,0.030000000000000027,1.4642848962687992e-13
1.0,0.020000000000000018,5.721958498152797e-16
1.0,0.010000000000000009,2.7755575615628914e-16
1.0,0.0,1.4946834900704541e-16
