x,y,z
0.1,0.1,0.9416101122164467
0.14900000000000002,0.14900000000000002,0.9420521077329652
0.198,0.198,0.9426170236220114
0.24700000000000003,0.24700000000000003,0.9432944516298749
0.29600000000000004,0.29600000000000004,0.9440724341941364
0.345,0.345,0.9449353186688244
0.394,0.394,0.9458732117270265
0.44300000000000006,0.44300000000000006,0.9468711583231995
0.492,0.492,0.9479161029001282
0.541,0.541,0.9489957724715685
0.59,0.59,0.9500989088138974
0.639,0.639,0.9512154120603709
0.6880000000000001,0.6880000000000001,0.9523364073527847
0.737,0.737,0.9534542490753153
0.786,0.786,0.9545624778443109
0.835,0.835,0.9556557445128486
0.884,0.884,0.9567297134339339
0.933,0.933,0.9577809550972609
0.982,0.982,0.958806835550834
1.0310000000000001,1.0310000000000001,0.9598054089032385
1.08,1.08,0.9607753151456606
1.1290000000000002,1.1290000000000002,0.9617156870730823
1.1780000000000002,1.1780000000000002,0.9626260664912201
1.227,1.227,0.9635063303355985
1.2760000000000002,1.2760000000000002,0.9643566264421137
1.3250000000000002,1.3250000000000002,0.9651773183985273
1.374,1.374,0.9659689386886423
1.423,1.423,0.9667321492709368
1.4720000000000002,1.4720000000000002,0.9674677087293733
1.5210000000000001,1.5210000000000001,0.9681764450786466
1.57,1.57,0.9688592335021536
1.6190000000000002,1.6190000000000002,0.9695169792985237
1.6680000000000001,1.6680000000000001,0.9701505992325796
1.717,1.717,0.9707610156734124
1.7660000000000002,1.7660000000000002,0.9713491424924199
1.8150000000000002,1.8150000000000002,0.9719158831941512
1.864,1.864,0.9724621193917515
1.9130000000000003,1.9130000000000003,0.9729887105001601
1.9620000000000002,1.9620000000000002,0.9734964898818279
2.011,2.011,0.9739862627810046
2.06,2.06,0.9744588050150045
2.109,2.109,0.9749148622332389
2.1580000000000004,2.1580000000000004,0.9753551496518587
2.2070000000000003,2.2070000000000003,0.97578035215763
2.2560000000000002,2.2560000000000002,0.9761911246567272
2.305,2.305,0.9765880947515884
2.354,2.354,0.9769718560926887
2.403,2.403,0.9773429793644133
2.4520000000000004,2.4520000000000004,0.9777020070459423
2.5010000000000003,2.5010000000000003,0.9780494558584012
2.5500000000000003,2.5500000000000003,0.9783858178100635
2.599,2.599,0.9787115611497278
2.648,2.648,0.9790271316554782
2.697,2.697,0.9793329536597093
2.746,2.746,0.979629432813341
2.7950000000000004,2.7950000000000004,0.9799169493814222
2.8440000000000003,2.8440000000000003,0.9801958706374116
2.8930000000000002,2.8930000000000002,0.9804665444548092
2.942,2.942,0.980729301957078
2.991,2.991,0.9809844583761145
3.04,3.04,0.9812323138690143
3.0890000000000004,3.0890000000000004,0.9814731542984482
3.1380000000000003,3.1380000000000003,0.9817072519795749
3.1870000000000003,3.1870000000000003,0.981934866388533
3.236,3.236,0.9821562448220307
3.285,3.285,0.982371623041586
3.334,3.334,0.9825812258678264
3.383,3.383,0.9827852677487731
3.4320000000000004,3.4320000000000004,0.9829839546600067
3.4810000000000003,3.4810000000000003,0.9831774800115507
3.5300000000000002,3.5300000000000002,0.9833660311673862
3.579,3.579,0.9835497883697726
3.628,3.628,0.9837289185272566
3.677,3.677,0.9839035858607106
3.7260000000000004,3.7260000000000004,0.9840739459903276
3.7750000000000004,3.7750000000000004,0.9842401477602043
3.8240000000000003,3.8240000000000003,0.984402333563668
3.873,3.873,0.984560639415422
3.922,3.922,0.9847151946776398
3.971,3.971,0.9848661294462344
4.02,4.02,0.9850135568970896
4.069,4.069,0.985157597018981
4.117999999999999,4.117999999999999,0.9852983562654398
4.167,4.167,0.9854359414331855
4.216,4.216,0.9855704537574379
4.265,4.265,0.9857019903912119
4.314,4.314,0.9858306445995877
4.3629999999999995,4.3629999999999995,0.9859565059449074
4.412,4.412,0.9860796604611872
4.460999999999999,4.460999999999999,0.9862001901646715
4.51,4.51,0.9863181753284324
4.559,4.559,0.9864336926931382
4.608,4.608,0.9865468145901084
4.657,4.657,0.9866576148873216
4.7059999999999995,4.7059999999999995,0.9867661572931945
4.755,4.755,0.9868725091418541
4.804,4.804,0.9869767335101305
4.853,4.853,0.9870788911563357
4.902,4.902,0.9871790406224552
4.951,4.951,0.9872772383312024
