x,y,label
2.0,-9.853229343548264e-15,a
2.98,-1.970645868709653e-14,a
3.96,9.992007221626409e-16,a
4.9399999999999995,-1.529332216421153e-14,a
5.92,-4.0245584642661925e-15,a
6.9,-5.051514762044462e-15,a
7.88,-6.411537967210279e-15,a
8.86,-2.248201624865942e-15,a
9.84,-1.0130785099704553e-14,a
10.82,-1.459943277382081e-14,a
11.8,-1.124100812432971e-14,a
12.78,-4.6629367034256575e-15,a
13.76,-3.941291737419306e-15,a
14.74,-1.6403545188836688e-14,a
15.719999999999999,-1.3877787807814457e-14,a
16.7,7.882583474838611e-15,a
17.68,-1.1518563880485999e-14,a
18.66,-9.159339953157541e-16,a
19.64,-5.2735593669694936e-15,a
20.62,-7.16093850883226e-15,a
21.6,-2.914335439641036e-15,a
22.58,-1.9984014443252818e-15,a
23.56,3.0531133177191805e-15,a
24.54,-6.661338147750939e-16,a
25.52,-8.132383655379272e-15,a
26.5,-4.6074255521944e-15,a
27.48,-1.5959455978986625e-14,a
28.46,-9.547918011776346e-15,a
29.439999999999998,-1.0352829704629585e-14,a
30.419999999999998,-1.2545520178264269e-14,a
31.4,3.747002708109903e-15,a
32.379999999999995,-1.6930901125533637e-15,a
33.36,-2.886579864025407e-15,a
34.339999999999996,-1.0297318553398327e-14,a
35.32,-1.2628786905111156e-14,a
36.3,-1.2934098236883074e-14,a
37.28,-8.298917109073045e-15,a
38.26,-1.1823875212257917e-14,a
39.24,-2.220446049250313e-16,a
40.22,-2.378652830259398e-14,a
41.2,-6.439293542825908e-15,a
42.18,6.328271240363392e-15,a
43.16,-1.2823075934420558e-14,a
44.14,-1.1435297153639112e-14,a
45.12,-1.6264767310758543e-14,a
46.1,2.1371793224034263e-15,a
47.08,-1.5654144647214707e-14,a
48.06,-6.716849298982197e-15,a
49.04,-7.743805596760467e-15,a
50.019999999999996,-7.743805596760467e-15,a
51.0,-2.4424906541753444e-15,a
51.98,2.831068712794149e-15,a
52.96,-7.716050021144838e-15,a
53.94,-6.161737786669619e-15,a
54.92,-4.385380947269368e-15,a
55.9,-8.271161533457416e-15,a
56.879999999999995,-1.890154699424329e-14,a
57.86,-6.994405055138486e-15,a
58.839999999999996,-5.3013149425851225e-15,a
59.82,-9.18709552877317e-15,a
60.8,-1.201816424156732e-14,a
61.78,-8.659739592076221e-15,a
62.76,-2.942091015256665e-15,a
63.74,-9.853229343548264e-15,a
64.72,-5.828670879282072e-15,a
65.69999999999999,-1.326716514427062e-14,a
66.67999999999999,-1.5765166949677223e-14,a
67.66,-7.327471962526033e-15,a
68.64,-1.4988010832439613e-15,a
69.62,-1.3211653993039363e-14,a
70.6,-1.2906342661267445e-14,a
71.58,-2.6895152771544417e-14,a
72.56,-1.0158540675320182e-14,a
73.53999999999999,-1.3461454173580023e-14,a
74.52,-5.079270337660091e-15,a
75.5,9.992007221626409e-16,a
76.48,-1.149080830487037e-14,a
77.46,-6.106226635438361e-15,a
78.44,-5.273559366969494e-16,a
79.42,-2.942091015256665e-15,a
80.4,-1.304512053934559e-15,a
81.38,3.6914915568786455e-15,a
82.36,-1.0824674490095276e-15,a
83.34,-1.329492071988625e-14,a
84.32,-1.2323475573339238e-14,a
85.3,-4.274358644806853e-15,a
86.28,-1.4682699500667695e-14,a
87.26,4.718447854656915e-15,a
88.24,1.3877787807814457e-15,a
89.22,-1.8041124150158794e-15,a
90.2,-2.7755575615628914e-16,a
91.17999999999999,-9.908740494779522e-15,a
92.16,-1.509903313490213e-14,a
93.14,-1.021405182655144e-14,a
94.12,-1.0158540675320182e-14,a
95.1,-2.015054789694659e-14,a
96.08,-2.3925306180672123e-14,a
97.06,-7.91033905045424e-15,a
98.03999999999999,-2.942091015256665e-15,a
99.02,-8.104628079763643e-15,a
