x,y,label
1.0,-0.1132277430006196,a
1.99,-0.11322764812797557,a
2.98,-0.11322769510763006,a
3.9699999999999998,-0.11322774124446183,a
4.96,-0.11322771893450549,a
5.95,-0.11322767619440907,a
6.9399999999999995,-0.11322768804208018,a
7.93,-0.11322769352693232,a
8.92,-0.11322771310704986,a
9.91,-0.11322765644206936,a
10.9,-0.11322772625013512,a
11.89,-0.11322774476825317,a
12.879999999999999,-0.11322770691821724,a
13.87,-0.11322770192896428,a
14.86,-0.11322771639548242,a
15.85,-0.11322765515755372,a
16.84,-0.1132276960550091,a
17.83,-0.11322766827152028,a
18.82,-0.11322773908303017,a
19.81,-0.11322775012247716,a
20.8,-0.11322769431778733,a
21.79,-0.11322777604218169,a
22.78,-0.11322768563458835,a
23.77,-0.11322766379469729,a
24.759999999999998,-0.11322775723940874,a
25.75,-0.11322771007798897,a
26.74,-0.11322768589481992,a
27.73,-0.11322775175215459,a
28.72,-0.1132276631974552,a
29.71,-0.1132277094430934,a
30.7,-0.1132276847860801,a
31.69,-0.11322772895589038,a
32.68,-0.11322768781688566,a
33.67,-0.11322771630351092,a
34.66,-0.11322770911339948,a
35.65,-0.11322769659162209,a
36.64,-0.11322771832802063,a
37.63,-0.11322769901871255,a
38.62,-0.11322772648316995,a
39.61,-0.11322776002279249,a
40.6,-0.11322768456756759,a
41.589999999999996,-0.11322765046452968,a
42.58,-0.11322764850591968,a
43.57,-0.11322767778291501,a
44.56,-0.11322765232472719,a
45.55,-0.1132276610478326,a
46.54,-0.11322771551337457,a
47.53,-0.11322767818990144,a
48.519999999999996,-0.11322771711168292,a
49.51,-0.11322767507832894,a
50.5,-0.11322771173948233,a
51.49,-0.11322779434541291,a
52.48,-0.11322775081494492,a
53.47,-0.11322767109924918,a
54.46,-0.11322773282137,a
55.45,-0.11322769902777999,a
56.44,-0.11322772063851437,a
57.43,-0.11322769473626422,a
58.42,-0.11322769796852593,a
59.41,-0.11322770883911205,a
60.4,-0.11322769940014372,a
61.39,-0.11322778503487152,a
62.38,-0.11322774464056537,a
63.37,-0.11322766098278417,a
64.36,-0.11322775354282283,a
65.35,-0.1132276972701585,a
66.34,-0.11322774140064776,a
67.33,-0.11322766464817809,a
68.32,-0.11322769993613106,a
69.31,-0.11322766437202961,a
70.3,-0.1132277091364079,a
71.29,-0.11322767246050329,a
72.28,-0.11322775830239196,a
73.27,-0.11322772231841406,a
74.26,-0.11322765524621543,a
75.25,-0.11322769537076707,a
76.24,-0.11322776766050353,a
77.23,-0.11322771767915568,a
78.22,-0.11322768974630054,a
79.21,-0.11322771029698767,a
80.2,-0.113227720153709,a
81.19,-0.11322768496047093,a
82.17999999999999,-0.11322766751137814,a
83.17,-0.11322764740030297,a
84.16,-0.11322771466073389,a
85.15,-0.11322771538846355,a
86.14,-0.11322764169873491,a
87.13,-0.11322773762688079,a
88.12,-0.11322763379896773,a
89.11,-0.1132277180247539,a
90.1,-0.11322778322222946,a
91.09,-0.11322771545224844,a
92.08,-0.11322767510667764,a
93.07,-0.11322769489292892,a
94.06,-0.11322769299275075,a
95.05,-0.11322768812079091,a
96.03999999999999,-0.1132277364353177,a
97.03,-0.11322765378044244,a
98.02,-0.11322774482307121,a
99.01,-0.11322776078992713,a
