x,y
0.5,0.7548150114982175
0.59,0.7560907946821037
0.6799999999999999,0.7675312084581905
0.7699999999999999,0.7685869166494479
0.8599999999999999,0.7694653356748843
0.9499999999999998,0.7701920901089861
1.0399999999999998,0.7707907046093192
1.13,0.7710527732523478
1.2199999999999998,0.771444653612923
1.3099999999999996,0.7717709755104036
1.3999999999999997,0.7720360389658152
1.4899999999999998,0.7722505047799858
1.5799999999999996,0.7724231915727956
1.6699999999999995,0.7714017595935965
1.7599999999999996,0.7715276447466402
1.8499999999999996,0.7716288243098888
1.9399999999999995,0.7805829951791298
2.0299999999999994,0.7835823002748414
2.119999999999999,0.7834262158237247
2.2099999999999995,0.8092498866567823
2.2999999999999994,0.8117728687837387
2.3899999999999992,0.8135298262661728
2.4799999999999995,0.8165997346081368
2.5699999999999994,0.8163635885599805
2.6599999999999993,0.8161363156543721
2.749999999999999,0.8159176563964202
2.839999999999999,0.8155460062113571
2.9299999999999993,0.8153450275120434
3.019999999999999,0.8129008359876685
3.109999999999999,0.8127117568652701
3.1999999999999993,0.8115861030971454
3.289999999999999,0.8120496627628165
3.379999999999999,0.8108216646948316
3.469999999999999,0.8106495234567664
3.5599999999999987,0.8100830142965483
3.649999999999999,0.8099149157988066
3.739999999999999,0.8097531363390951
3.8299999999999987,0.809597355225645
3.919999999999999,0.8094472702627319
4.009999999999999,0.7984553641872385
4.099999999999999,0.7981542141988736
4.189999999999999,0.7985187247551356
4.2799999999999985,0.7984060317665518
4.369999999999999,0.7937303741488928
4.459999999999999,0.7936018794406627
4.549999999999999,0.7934778327800591
4.639999999999999,0.7908888506939709
4.729999999999999,0.7907714494535992
4.8199999999999985,0.7906579516690411
4.909999999999998,0.7902814676799651
