x,y
50.0,-0.6088810270988074
49.4,-0.6087916702011639
48.8,-0.6087002607158477
48.199999999999996,-0.6086067380576663
47.599999999999994,-0.608511039814175
46.99999999999999,-0.6084131017241013
46.39999999999999,-0.6083640463285078
45.79999999999999,-0.6082614308873022
45.19999999999999,-0.6081563715545486
44.59999999999999,-0.6080487965951842
43.999999999999986,-0.6079386324369334
43.399999999999984,-0.6078258037083798
42.79999999999998,-0.6077102332941086
42.19999999999998,-0.6075918424098256
41.59999999999998,-0.607470550700795
40.99999999999998,-0.6073387361623502
40.39999999999998,-0.6072113948473302
39.799999999999976,-0.6070809036172091
39.199999999999974,-0.6069471774330686
38.59999999999997,-0.6068101306842136
37.99999999999997,-0.6066696775307693
37.39999999999997,-0.6065257323121216
36.79999999999997,-0.6063782100314065
36.19999999999997,-0.6062270269277634
35.599999999999966,-0.6060721011498222
34.999999999999964,-0.605913353545886
34.39999999999996,-0.6057507085885712
33.79999999999996,-0.6056025867838076
33.19999999999996,-0.605431956563512
32.59999999999996,-0.6052572361210193
31.999999999999957,-0.6050783771405523
31.399999999999956,-0.6048953423982941
30.799999999999955,-0.6047081080436347
30.199999999999953,-0.6045166662381439
29.59999999999995,-0.6043210282050605
28.99999999999995,-0.6041212277495366
28.39999999999995,-0.6039173253182482
27.799999999999947,-0.6037094126763624
27.199999999999946,-0.6034976182902871
26.599999999999945,-0.6032821135161528
25.999999999999943,-0.6030631197065746
25.39999999999994,-0.6028409163618564
24.79999999999994,-0.6026158504662464
24.19999999999994,-0.6023883471648614
23.599999999999937,-0.602158921951982
22.999999999999936,-0.6019281945558481
22.399999999999935,-0.6016969047177761
21.799999999999933,-0.6014659300728114
21.199999999999932,-0.6012363063430205
20.59999999999993,-0.6010092500498564
