x,y,label
0.1,-7.585968311851765e-12,a
0.14900000000000002,-2.6890035337290286e-13,a
0.198,-1.0501148561825602e-14,a
0.24700000000000003,-1.8148553626931574e-08,a
0.29600000000000004,-4.661788663429256e-11,a
0.345,-3.532908340875274e-11,a
0.394,-8.3691449603851e-11,a
0.44300000000000006,-1.3289871356181315e-09,a
0.492,-1.2517661213129472e-10,a
0.541,-5.363881491748934e-10,a
0.59,-4.357000871202388e-13,a
0.639,4.073130721593543e-15,a
0.6880000000000001,-1.2213424716023269e-12,a
0.737,-4.3923198411732756e-15,a
0.786,3.9440672949808686e-14,a
0.835,-1.6888518361568572e-11,a
0.884,1.0755285551056204e-15,a
0.933,2.8657631823136853e-15,a
0.982,1.4405143744511406e-14,a
1.0310000000000001,1.249000902703301e-16,a
1.08,-2.1094237467877974e-15,a
1.1290000000000002,3.5617689353451e-13,a
1.1780000000000002,-3.996108999260173e-13,a
1.227,5.377642775528102e-16,a
1.2760000000000002,6.144390551909851e-13,a
1.3250000000000002,2.509450980348049e-14,a
1.374,3.9629237391647365e-12,a
1.423,-2.903927098785175e-15,a
1.4720000000000002,3.793559216758169e-12,a
1.5210000000000001,1.3286247102506366e-14,a
1.57,6.852157730108388e-16,a
1.6190000000000002,-3.642919299551295e-17,a
1.6680000000000001,1.27675647831893e-14,a
1.717,-9.159339953157541e-16,a
1.7660000000000002,6.271805991220347e-14,a
1.8150000000000002,-1.7390602846667491e-15,a
1.864,-1.2949710748166865e-15,a
1.9130000000000003,-1.1038235429861043e-11,a
1.9620000000000002,2.0324131266846734e-11,a
2.011,2.6647128947843157e-11,a
2.06,4.283915821905182e-11,a
2.109,1.0731975204347766e-15,a
2.1580000000000004,2.7755575615628914e-17,a
2.2070000000000003,-1.572815951552305e-16,a
2.2560000000000002,7.401486830834378e-17,a
2.305,-8.326672684688674e-17,a
2.354,1.27675647831893e-15,a
2.403,1.8503717077085926e-17,a
2.4520000000000004,1.009100210798968e-13,a
2.5010000000000003,-1.7350010317329634e-13,a
2.5500000000000003,-1.6136166477071073e-13,a
2.599,-8.760584850148063e-14,a
2.648,1.6978085604080206e-13,a
2.697,6.319944567678704e-14,a
2.746,5.647334451924906e-14,a
2.7950000000000004,-2.530845903218602e-13,a
2.8440000000000003,-2.9172035157881566e-13,a
2.8930000000000002,-1.6591357917167387e-13,a
2.942,1.1231756265793321e-14,a
2.991,-1.2221705129415332e-14,a
3.04,-3.0716170347962685e-15,a
3.0890000000000004,7.928842767531865e-15,a
3.1380000000000003,-4.7591560322260735e-14,a
3.1870000000000003,-2.8679836283629356e-13,a
3.236,-1.8503717077085926e-17,a
3.285,3.7007434154171876e-17,a
3.334,-1.2027416100105862e-16,a
3.383,1.850371707708594e-16,a
3.4320000000000004,-3.7007434154171876e-17,a
3.4810000000000003,-1.480297366166875e-16,a
3.5300000000000002,2.0354088784794543e-16,a
3.579,1.5728159515523064e-16,a
3.628,-3.608224830031759e-16,a
3.677,-2.063164454095082e-15,a
3.7260000000000004,-9.251858538543076e-17,a
3.7750000000000004,1.1379786002407855e-15,a
3.8240000000000003,0.0,a
3.873,-1.3230157710116407e-15,a
3.922,1.6653345369377348e-16,a
3.971,7.956598343147039e-16,a
4.02,1.2952601953961e-16,a
4.069,-2.7478019859472624e-15,a
4.117999999999999,-5.5881225572799714e-15,a
4.167,3.1733874787202055e-15,a
4.216,-2.368475785866967e-15,a
4.265,-5.597374415818531e-15,a
4.314,-3.0531133177191805e-16,a
4.3629999999999995,-3.645232264185998e-15,a
4.412,-4.53341068388471e-16,a
4.460999999999999,-6.106226635438361e-16,a
4.51,1.4479158612819885e-14,a
4.559,6.087722918361544e-15,a
4.608,-2.4054832200209032e-15,a
4.657,4.653684844886845e-15,a
4.7059999999999995,-1.0177044392370342e-16,a
4.755,-7.577272143066693e-15,a
4.804,-1.9512169657787126e-14,a
4.853,-4.00327918962749e-14,a
4.902,-2.207493447296299e-14,a
4.951,-1.226796442210798e-14,a
