x,y,label
0.1,-5.855871343385388e-13,a
0.14900000000000002,4.052314039881821e-15,a
0.198,1.7408297026122455e-13,a
0.24700000000000003,5.551115123125783e-17,a
0.29600000000000004,-8.353595593035834e-11,a
0.345,-0.019656693804460446,a
0.394,-0.07096306024672988,a
0.44300000000000006,-0.1314729315490672,a
0.492,-0.19864426933488946,a
0.541,-0.26722451990739915,a
0.59,-0.33017372464937594,a
0.639,-0.38234956432835654,a
0.6880000000000001,-0.42285092016061265,a
0.737,-0.45349534410136794,a
0.786,-0.47668009102904474,a
0.835,-0.4944171031853805,a
0.884,-0.5081827943823114,a
0.933,-0.5190498473313881,a
0.982,-0.5276638341123455,a
1.0310000000000001,-0.5346358433902076,a
1.08,-0.5403136975378067,a
1.1290000000000002,-0.5449763593835064,a
1.1780000000000002,-0.5488309387521433,a
1.227,-0.5520341219608371,a
1.2760000000000002,-0.55471001984639,a
1.3250000000000002,-0.5569527653047007,a
1.374,-0.5588353995709311,a
1.423,-0.5604210976870105,a
1.4720000000000002,-0.5617566947506907,a
1.5210000000000001,-0.562881901530681,a
1.57,-0.5638304994265476,a
1.6190000000000002,-0.5646253499817788,a
1.6680000000000001,-0.5652903795990631,a
1.717,-0.5658446103279011,a
1.7660000000000002,-0.5663035407766435,a
1.8150000000000002,-0.5666804769309104,a
1.864,-0.5669857516424497,a
1.9130000000000003,-0.5672294582233313,a
1.9620000000000002,-0.5674200788189989,a
2.011,-0.5675633074480068,a
2.06,-0.5676664238674944,a
2.109,-0.5677338447339004,a
2.1580000000000004,-0.5677704190016961,a
2.2070000000000003,-0.5677801297053825,a
2.2560000000000002,-0.5677665043516182,a
2.305,-0.5677316972007802,a
2.354,-0.5676794735253416,a
2.403,-0.5676111234876646,a
2.4520000000000004,-0.5675295519119539,a
2.5010000000000003,-0.5674355379071616,a
2.5500000000000003,-0.5673316145811866,a
2.599,-0.5672183052222854,a
2.648,-0.5670973683370225,a
2.697,-0.5669699071222802,a
2.746,-0.5668362165818992,a
2.7950000000000004,-0.5666981952996847,a
2.8440000000000003,-0.5665559069352568,a
2.8930000000000002,-0.5664097699319413,a
2.942,-0.5662610173824734,a
2.991,-0.5661099284031721,a
3.04,-0.5659566088839805,a
3.0890000000000004,-0.5658019977550351,a
3.1380000000000003,-0.5656463986731132,a
3.1870000000000003,-0.5654899358453316,a
3.236,-0.5653328896567632,a
3.285,-0.5651756789764343,a
3.334,-0.5650182866253866,a
3.383,-0.5648612958414221,a
3.4320000000000004,-0.5647043614114676,a
3.4810000000000003,-0.5645479729439276,a
3.5300000000000002,-0.5643926250110749,a
3.579,-0.5642377889272754,a
3.628,-0.5640838780159245,a
3.677,-0.5639310078872283,a
3.7260000000000004,-0.5637792521018741,a
3.7750000000000004,-0.5636285567729593,a
3.8240000000000003,-0.5634791247018854,a
3.873,-0.5633310055537116,a
3.922,-0.5631842680791279,a
3.971,-0.5630386105186833,a
4.02,-0.5628944284114397,a
4.069,-0.5627519724355323,a
4.117999999999999,-0.5626107791222159,a
4.167,-0.5624708926797493,a
4.216,-0.5623328848075693,a
4.265,-0.562196063738569,a
4.314,-0.5620607724451034,a
4.3629999999999995,-0.5619270563132475,a
4.412,-0.5617949647897584,a
4.460999999999999,-0.5616642048632361,a
4.51,-0.5615350488327215,a
4.559,-0.5614072076573713,a
4.608,-0.5612810861049675,a
4.657,-0.5611561064099209,a
4.7059999999999995,-0.5610329710492373,a
4.755,-0.5609110243423019,a
4.804,-0.5607908019340754,a
4.853,-0.56067171118167,a
4.902,-0.5605544437270997,a
4.951,-0.5604383385767158,a
