x,y,label
0.1,-0.068265949180145,a
0.14900000000000002,-0.0962339981426729,a
0.198,-0.12405639785484168,a
0.24700000000000003,-0.15140356131976157,a
0.29600000000000004,-0.1780140266185296,a
0.345,-0.20369825738049965,a
0.394,-0.22832218899251266,a
0.44300000000000006,-0.2517035401477676,a
0.492,-0.27400184108553916,a
0.541,-0.2950456916298633,a
0.59,-0.31483211689706275,a
0.639,-0.3333848288292043,a
0.6880000000000001,-0.3508698403132742,a
0.737,-0.3671178513540324,a
0.786,-0.3822712026904084,a
0.835,-0.39638528686810365,a
0.884,-0.40951883406747214,a
0.933,-0.4217317837043524,a
0.982,-0.43308400623872206,a
1.0310000000000001,-0.443633930827598,a
1.08,-0.45343833004137724,a
1.1290000000000002,-0.4625513343236766,a
1.1780000000000002,-0.4710242799642281,a
1.227,-0.4789053255275505,a
1.2760000000000002,-0.48623977141298597,a
1.3250000000000002,-0.49306956339877045,a
1.374,-0.49943382175507134,a
1.423,-0.5053686050175504,a
1.4720000000000002,-0.5109072502690358,a
1.5210000000000001,-0.516080309895654,a
1.57,-0.5209160654125833,a
1.6190000000000002,-0.5254404379221804,a
1.6680000000000001,-0.5296771872553068,a
1.717,-0.533648158112001,a
1.7660000000000002,-0.5373732985996709,a
1.8150000000000002,-0.5408710433843479,a
1.864,-0.544158128085225,a
1.9130000000000003,-0.5472500625664577,a
1.9620000000000002,-0.5501609158616798,a
2.011,-0.5529038155737757,a
2.06,-0.5554906545369465,a
2.109,-0.5579323275496324,a
2.1580000000000004,-0.5602390107922969,a
2.2070000000000003,-0.562419904796846,a
2.2560000000000002,-0.5644835939904165,a
2.305,-0.5664379020894849,a
2.354,-0.5682900876595365,a
2.403,-0.5700469005195771,a
2.4520000000000004,-0.5717144492320216,a
2.5010000000000003,-0.573298480075694,a
2.5500000000000003,-0.5748042474833434,a
2.599,-0.5762366399364683,a
2.648,-0.5776001643250492,a
2.697,-0.5788990422427145,a
2.746,-0.5801371826763623,a
2.7950000000000004,-0.5813181455147542,a
2.8440000000000003,-0.5824453351227116,a
2.8930000000000002,-0.5835218128368708,a
2.942,-0.5845505689113007,a
2.991,-0.585534273280219,a
3.04,-0.5864754092143365,a
3.0890000000000004,-0.5873763660794686,a
3.1380000000000003,-0.5882393666631086,a
3.1870000000000003,-0.5890290318559738,a
3.236,-0.5898232027490892,a
3.285,-0.5905851246193005,a
3.334,-0.5913164416564888,a
3.383,-0.5920188135211623,a
3.4320000000000004,-0.5926936385402973,a
3.4810000000000003,-0.593342360839493,a
3.5300000000000002,-0.5939662491548984,a
3.579,-0.5945665464920169,a
3.628,-0.5951444092209118,a
3.677,-0.5957008816091764,a
3.7260000000000004,-0.5962370503843752,a
3.7750000000000004,-0.5967538450796906,a
3.8240000000000003,-0.5972521679070646,a
3.873,-0.5977328643150692,a
3.922,-0.5981967810062373,a
3.971,-0.5986446395510241,a
4.02,-0.5990771838841251,a
4.069,-0.5994950726563236,a
4.117999999999999,-0.5998989848750564,a
4.167,-0.6002894924264279,a
4.216,-0.6006671936584196,a
4.265,-0.6010326211559869,a
4.314,-0.6013863177748474,a
4.3629999999999995,-0.6017287343511537,a
4.412,-0.6020603886219669,a
4.460999999999999,-0.602381684605195,a
4.51,-0.6026930546994516,a
4.559,-0.6029949158465158,a
4.608,-0.6032876211748468,a
4.657,-0.6035715298951928,a
4.7059999999999995,-0.6038470197674528,a
4.755,-0.6041143846616643,a
4.804,-0.6043739562346839,a
4.853,-0.6046260265995227,a
4.902,-0.6048708825990687,a
4.951,-0.6051087770942817,a
