x,y,label
0.1,0.9411572970444653,a
0.14900000000000002,0.9411594823922508,a
0.198,0.9411605990767239,a
0.24700000000000003,0.9411612992731526,a
0.29600000000000004,0.9411618005247561,a
0.345,0.941162190482216,a
0.394,0.9411625108395505,a
0.44300000000000006,0.9411627806145586,a
0.492,0.9411630141500249,a
0.541,0.941163218916071,a
0.59,0.9411634002148133,a
0.639,0.9411635620408245,a
0.6880000000000001,0.9411637050753969,a
0.737,0.9411638345228162,a
0.786,0.9411639511329357,a
0.835,0.9411640564602406,a
0.884,0.9411641518222218,a
0.933,0.9411642383489329,a
0.982,0.9411643170181259,a
1.0310000000000001,0.9411643886812189,a
1.08,0.9411644540832023,a
1.1290000000000002,0.9411645138783489,a
1.1780000000000002,0.9411645686430544,a
1.227,0.9411646188862242,a
1.2760000000000002,0.9411646650582186,a
1.3250000000000002,0.9411647075583564,a
1.374,0.9411647467412589,a
1.423,0.9411647829224352,a
1.4720000000000002,0.9411648163829889,a
1.5210000000000001,0.9411648473738066,a
1.57,0.9411648761191129,a
1.6190000000000002,0.9411649028196347,a
1.6680000000000001,0.9411649276553097,a
1.717,0.941164950787697,a
1.7660000000000002,0.9411649723620623,a
1.8150000000000002,0.9411649925092127,a
1.864,0.9411650113471204,a
1.9130000000000003,0.9411650289823096,a
1.9620000000000002,0.9411650455111349,a
2.011,0.941165061020858,a
2.06,0.9411650755906312,a
2.109,0.9411650892923372,a
2.1580000000000004,0.9411651021913401,a
2.2070000000000003,0.9411651143471804,a
2.2560000000000002,0.94116512581415,a
2.305,0.9411651366418147,a
2.354,0.9411651468755287,a
2.403,0.9411651565567534,a
2.4520000000000004,0.9411651672388486,a
2.5010000000000003,0.9411651758609403,a
2.5500000000000003,0.941165184037666,a
2.599,0.9411651918001347,a
2.648,0.9411651991776949,a
2.697,0.9411652061916458,a
2.746,0.9411652128662726,a
2.7950000000000004,0.9411652192217914,a
2.8440000000000003,0.9411652252795673,a
2.8930000000000002,0.9411652310545143,a
2.942,0.9411652365667373,a
2.991,0.9411652418291138,a
3.04,0.9411652468579996,a
3.0890000000000004,0.9411652516663072,a
3.1380000000000003,0.9411652562659929,a
3.1870000000000003,0.9411652606698333,a
3.236,0.9411652648873843,a
3.285,0.9411652689297233,a
3.334,0.9411652728055748,a
3.383,0.9411652765252378,a
3.4320000000000004,0.9411652800954784,a
3.4810000000000003,0.9411652835240314,a
3.5300000000000002,0.9411652868192948,a
3.579,0.9411652899862724,a
3.628,0.9411652930335406,a
3.677,0.9411652959662666,a
3.7260000000000004,0.941165298787801,a
3.7750000000000004,0.9411653015075996,a
3.8240000000000003,0.9411653041268855,a
3.873,0.9411653066529186,a
3.922,0.9411653090885495,a
3.971,0.9411653114389253,a
4.02,0.9411653137073814,a
4.069,0.941165315898114,a
4.117999999999999,0.9411653180137143,a
4.167,0.9411653200583072,a
4.216,0.9411653220352647,a
4.265,0.9411653239471529,a
4.314,0.9411653257964123,a
4.3629999999999995,0.9411653275853483,a
4.412,0.9411653293177702,a
4.460999999999999,0.9411653309954919,a
4.51,0.9411653326202978,a
4.559,0.941165334195343,a
4.608,0.9411653357211667,a
4.657,0.9411653372017454,a
4.7059999999999995,0.9411653386373231,a
4.755,0.9411653400299392,a
4.804,0.9411653413817008,a
4.853,0.9411653426936943,a
4.902,0.9411653439682571,a
4.951,0.941165345205563,a
