x,y,z
0.1,5.0,0.46139990050793067
0.14900000000000002,5.0,0.4601391196590921
0.198,5.0,0.45907367386032094
0.24700000000000003,5.0,0.45814117466503845
0.29600000000000004,5.0,0.4573137616630666
0.345,5.0,0.4565752645717104
0.394,5.0,0.45591428327729594
0.44300000000000006,5.0,0.45532044457581766
0.492,5.0,0.45478926449106866
0.541,5.0,0.4543118688074473
0.59,5.0,0.45388241679564395
0.639,5.0,0.4534957786156997
0.6880000000000001,5.0,0.45314868648689544
0.737,5.0,0.4528346941098315
0.786,5.0,0.4525510866523348
0.835,5.0,0.45229455651237405
0.884,5.0,0.45206216992775644
0.933,5.0,0.4518513247317777
0.982,5.0,0.45165971567463276
1.0310000000000001,5.0,0.45148529904792206
1.08,5.0,0.4513262676192898
1.1290000000000002,5.0,0.451181019939755
1.1780000000000002,5.0,0.45104813784506514
1.227,5.0,0.45092636344953696
1.2760000000000002,5.0,0.4508145831210609
1.3250000000000002,5.0,0.4507118066641977
1.374,5.0,0.4506171558692681
1.423,5.0,0.4505298487378173
1.4720000000000002,5.0,0.4504491893873743
1.5210000000000001,5.0,0.45037455630325873
1.57,5.0,0.4503053958937134
1.6190000000000002,5.0,0.45024121281535257
1.6680000000000001,5.0,0.45018156335771053
1.717,5.0,0.4501260500128758
1.7660000000000002,5.0,0.4500743152690573
1.8150000000000002,5.0,0.45002603859528467
1.864,5.0,0.4499809301939779
1.9130000000000003,5.0,0.44993872976312765
1.9620000000000002,5.0,0.449899201126947
2.011,5.0,0.4498621320688019
2.06,5.0,0.44982732929006136
2.109,5.0,0.44979461723585545
2.1580000000000004,5.0,0.4497638374710368
2.2070000000000003,5.0,0.4497348448291392
2.2560000000000002,5.0,0.4497075078153837
2.305,5.0,0.4496817059437324
2.354,5.0,0.4496573294608503
2.403,5.0,0.44963427832892794
2.4520000000000004,5.0,0.4496124601537637
2.5010000000000003,5.0,0.4495917908670547
2.5500000000000003,5.0,0.44957219291611694
2.599,5.0,0.44955359518171717
2.648,5.0,0.44953593208684356
2.697,5.0,0.449519143491667
2.746,5.0,0.44950317388021427
2.7950000000000004,5.0,0.4494879715574722
2.8440000000000003,5.0,0.44947348934130016
2.8930000000000002,5.0,0.4494596829210397
2.942,5.0,0.4494465121292699
2.991,5.0,0.4494339390053693
3.04,5.0,0.44942192828243754
3.0890000000000004,5.0,0.4494104476460192
3.1380000000000003,5.0,0.4493994669964875
3.1870000000000003,5.0,0.4493887269956944
3.236,5.0,0.4493786705909453
3.285,5.0,0.44936903489707064
3.334,5.0,0.4493597968514558
3.383,5.0,0.44935093564496437
3.4320000000000004,5.0,0.4493424308519379
3.4810000000000003,5.0,0.4493342641735081
3.5300000000000002,5.0,0.449326417939213
3.579,5.0,0.4493188759023138
3.628,5.0,0.4493116227506223
3.677,5.0,0.44930464384594987
3.7260000000000004,5.0,0.4492979260737297
3.7750000000000004,5.0,0.4492914565319449
3.8240000000000003,5.0,0.44928522324466885
3.873,5.0,0.44927921490657957
3.922,5.0,0.44927342116764574
3.971,5.0,0.44926783179830415
4.02,5.0,0.44926243752978984
4.069,5.0,0.44925722934395057
4.117999999999999,5.0,0.44925219906555197
4.167,5.0,0.4492473385405976
4.216,5.0,0.4492426404052428
4.265,5.0,0.4492380974853181
4.314,5.0,0.44923370322095374
4.3629999999999995,5.0,0.4492294510117115
4.412,5.0,0.449225335147981
4.460999999999999,5.0,0.4492213496868674
4.51,5.0,0.4492174892854707
4.559,5.0,0.44921374890926075
4.608,5.0,0.44921012351626083
4.657,5.0,0.4492066084571266
4.7059999999999995,5.0,0.4492031995295297
4.755,5.0,0.4491998923401571
4.804,5.0,0.44919668302131577
4.853,5.0,0.44919356774710806
4.902,5.0,0.4491905429245747
4.951,5.0,0.4491876050058329
