x,y
0.02,0.9245567906305006
0.0296,0.9082574510635866
0.0392,0.8880907160172662
0.0488,0.8647446165059277
0.058400000000000014,0.8388827454638377
0.068,0.8111229444481852
0.0776,0.7820240678347989
0.08720000000000001,0.7520795457683672
0.09680000000000001,0.7217152964005884
0.10640000000000001,0.6912920468658269
0.11600000000000002,0.6611087787871024
0.12560000000000002,0.6314078946576736
0.13520000000000001,0.6023815264468338
0.1448,0.5741753581033695
0.1544,0.5468977514912423
0.164,0.5206234799307681
0.1736,0.495399591874321
0.1832,0.4712503242331397
0.1928,0.4481814949017348
0.2024,0.426184353440625
0.212,0.40523889595158596
0.22160000000000005,0.3853166704728681
0.2312,0.3663831130429095
0.24080000000000001,0.3483994626815755
0.2504,0.3313243069578296
0.26,0.31511480968899114
0.2696,0.2997276697291649
0.27920000000000006,0.28511985568081333
0.28880000000000006,0.2712491564393428
0.29840000000000005,0.25807458229828484
0.30800000000000005,0.24555664627351179
0.31760000000000005,0.23365755058105053
0.32720000000000005,0.22234129895143462
0.33680000000000004,0.2115737517359543
0.34640000000000004,0.20143794006012827
0.35600000000000004,0.1919336359913972
0.36560000000000004,0.18285818530685105
0.37520000000000003,0.1741868111239301
0.3848000000000001,0.16589632011743677
0.39440000000000003,0.1579650017246506
0.404,0.15037253778718113
0.4136000000000001,0.14309991968330427
0.4232000000000001,0.13612936262095676
0.4328000000000001,0.1294442258911865
0.44240000000000007,0.12302893700910836
0.452,0.11686891993569162
0.4616000000000001,0.11095052745084862
0.47120000000000006,0.10526097765783748
0.4808,0.09978829453358722
0.4904,0.09452125239359392
