x,y,label
-0.9884880152601504,0.9951925507330488,a
-0.8372579927790081,0.9571157151302643,a
-0.8508306890387687,0.9671187810693148,a
-0.8644324041356468,0.9871237824790738,a
-0.8644139368066452,0.9771187738012279,a
-0.8690683454322136,0.978366355035321,a
-0.8745092951332147,0.9761427578504078,a
-0.8780213589149266,0.99711995555383,a
-0.8780082118006504,0.9871154383768092,a
-0.8779946600331856,0.9771130990209,a
-0.8812407777120403,0.9883797691654326,a
-0.8896392137341353,0.9961459427832486,a
-0.891621512504214,1.0071125367892784,a
-0.8916140187720666,0.9971084925344177,a
-0.8916062891972155,0.9871066759193006,a
-0.8933812897954734,0.9983900180937603,a
-0.904769132335056,1.0161455603534546,a
-0.9052333775109473,1.0171012169219849,a
-0.9052318937546361,1.007097622994634,a
-0.9052303594983913,0.997096307320463,a
-0.9054883950322885,1.0083968177827831,a
-0.9188624065261288,1.017082481138414,a
-0.9188674677202939,1.0070816398645301,a
-0.9175605130039663,1.0183998519399327,a
-0.932506163306063,1.0270626779461756,a
-0.9461638097164347,1.0370377780467224,a
-0.7208330649018558,0.9385213452286711,a
-0.7330317783078872,0.958557365423937,a
-0.7331181849986239,0.9485566527873563,a
-0.7381865836856938,0.9576842257395262,a
-0.7381583256830678,0.9476626915413027,a
-0.7453024555240421,0.968590514140375,a
-0.7453764734736674,0.9585905425668437,a
-0.745452634775326,0.9485928780684716,a
-0.7524099575701784,0.9598100102017624,a
-0.7517827559508992,0.9777252920261714,a
-0.7517600407799461,0.9677030488971283,a
-0.7517366501402298,0.9576819295123489,a
-0.7574867260494602,0.9886235288128475,a
-0.7575458852854825,0.978622119053802,a
-0.7576067538205759,0.9686228931560164,a
-0.7576694068084402,0.9586260283315899,a
-0.7631505241701569,0.979825219654457,a
-0.7632902787775244,0.9698571939369893,a
-0.7634340658290741,0.9598931994832763,a
-0.760530575006279,0.9570312063203772,a
-0.7653789282161045,0.997764662656758,a
-0.7653617558768244,0.9877417339857032,a
-0.7653440722485111,0.9777198717316633,a
-0.7653258541521739,0.9676991633941436,a
-0.7697152970972976,0.9986527580403322,a
-0.7697608728658258,0.9886520472509588,a
-0.7698077797340535,0.9786535705317081,a
-0.7698560768646847,0.9686575101261902,a
-0.773994665504537,0.9898698657089651,a
-0.7741011999369283,0.9799030327996301,a
-0.7742108225478761,0.9699403175284094,a
-0.7782217856692946,0.9814656976449252,a
-0.7783874340490048,0.9715448126155335,a
-0.7756604936071997,0.977069219843329,a
-0.7789634709737026,1.0077785955822491,a
-0.7789514943567923,0.9977560136440444,a
-0.7789391548557376,0.9877345261242759,a
-0.7789264357251783,0.9777142233477851,a
-0.7789133191734379,0.9676952058222948,a
-0.7819149919110757,1.0086801625161455,a
-0.7819461526596667,0.9986801517761873,a
-0.7819782298561009,0.9886824264177672,a
-0.7820112645093167,0.978687173867872,a
-0.7820453001104752,0.9686946025652043,a
-0.7847683340447822,0.9999130262617859,a
